,期別,統計值,樣本數,授信餘額(千元),授信額度(千元),鑑估值(千元),核貸成數(％)-算術平均數,核貸成數(%)-中位數,核貸成數(%)-加權平均,貸款利率(％),建物面積(平方公尺),鑑估成數(％),age_group,date_fmt,cnt,cnt_subsum,cnt_percentage,limit,limit_subsum,limit_percentage,median_age,cnt_m_age,barcolor
34,2017Q2,平均數,1061.0,8885.35627,9396.1442,14414.55137,65.97647,69.33,65.1851,1.93332,175.43818,96.13149,60_65,2017-04-01,1061.0,35788.0,0.029646808986252375,9396.1442,96391.69052999999,0.09747877797698379,62.5,66312.5,"rgb(208, 210, 215)"
35,2017Q3,平均數,1064.0,8613.95301,9069.57613,14158.98684,64.31914,67.885,64.0552,1.89882,168.53305,96.58148,60_65,2017-07-01,1064.0,36659.0,0.029024250525109797,9069.57613,96140.17649,0.09433700312525814,62.5,66500.0,"rgb(208, 210, 215)"
36,2017Q4,平均數,964.0,8612.43672,9041.35373,14119.05187,64.46596,67.815,64.0365,1.90591,163.25664,96.63928,60_65,2017-10-01,964.0,34346.0,0.028067314971175684,9041.35373,97003.98628,0.09320600190493533,62.5,60250.0,"rgb(208, 210, 215)"
37,2018Q1,平均數,1095.0,9643.09954,10029.99087,15524.579,64.83411,68.41,64.6071,1.88339,176.87858,96.27798,60_65,2018-01-01,1095.0,33123.0,0.033058599764514085,10029.99087,98868.27514,0.10144802117562259,62.5,68437.5,"rgb(208, 210, 215)"
38,2018Q2,平均數,1117.0,8968.55237,9403.2641,14477.12623,65.58682,69.2,64.9525,1.89071,162.38165,96.4675,60_65,2018-04-01,1117.0,34062.0,0.03279314191767953,9403.2641,119683.59582,0.07856769372255647,62.5,69812.5,"rgb(208, 210, 215)"
39,2018Q3,平均數,1005.0,9003.35025,9359.40299,14495.12537,65.27527,68.57,64.5693,1.86893,167.19165,95.44352,60_65,2018-07-01,1005.0,34599.0,0.02904708228561519,9359.40299,98815.31523000001,0.09471611731658491,62.5,62812.5,"rgb(208, 210, 215)"
40,2018Q4,平均數,1105.0,9072.69502,9421.07783,14713.2905,64.73205,68.45,64.031,1.86794,171.10783,96.04108,60_65,2018-10-01,1105.0,35427.0,0.031190899596353065,9421.07783,98406.33862,0.09573649382871431,62.5,69062.5,"rgb(208, 210, 215)"
41,2019Q1,平均數,1037.0,9760.87367,10156.92575,15454.51977,66.12284,69.77,65.7213,1.83025,167.72192,96.54421,60_65,2019-01-01,1037.0,32343.0,0.03206257922889033,10156.92575,100062.88682,0.1015054239667398,62.5,64812.5,"rgb(208, 210, 215)"
42,2019Q2,平均數,1154.0,9198.92114,9594.94454,14659.92548,65.47555,69.35,65.4501,1.82692,170.11672,96.01074,60_65,2019-04-01,1154.0,38686.0,0.02982991262989195,9594.94454,98957.92284,0.09695984176540948,62.5,72125.0,"rgb(208, 210, 215)"
43,2019Q3,平均數,1085.0,8427.85253,8754.85714,13340.70783,66.32407,69.75,65.6251,1.82402,158.6254,96.45877,60_65,2019-07-01,1085.0,37896.0,0.028630990078108508,8754.85714,103983.36187,0.08419478830608808,62.5,67812.5,"rgb(208, 210, 215)"
44,2019Q4,平均數,1214.0,9382.57331,9703.70593,15148.67957,65.81904,69.56,64.0564,1.79721,168.88158,96.89028,60_65,2019-10-01,1214.0,41702.0,0.029111313606062058,9703.70593,110004.04673,0.0882122632617081,62.5,75875.0,"rgb(208, 210, 215)"
45,2020Q1,平均數,1233.0,9389.96107,9893.82644,15099.05758,65.90964,69.44,65.5261,1.78732,170.87059,97.57548,60_65,2020-01-01,1233.0,37671.0,0.03273074779007725,9893.82644,109854.39067000001,0.09006309515402822,62.5,77062.5,"rgb(208, 210, 215)"
46,2020Q2,平均數,1228.0,9528.65065,10120.73127,15334.55945,65.89669,69.57,65.9994,1.59812,169.0231,96.68657,60_65,2020-04-01,1228.0,40002.0,0.030698465076746163,10120.73127,106661.20556,0.09488671365435483,62.5,76750.0,"rgb(208, 210, 215)"
47,2020Q3,平均數,1350.0,9374.24519,9737.5363,14871.38667,66.2807,69.98,65.4783,1.54711,161.11636,97.10492,60_65,2020-07-01,1350.0,47262.0,0.028564174177986543,9737.5363,115402.99893,0.08437853773545778,62.5,84375.0,"rgb(208, 210, 215)"
48,2020Q4,平均數,1346.0,9875.0416,10163.67236,15263.32021,67.1344,70.0,66.5888,1.53069,165.03189,96.58146,60_65,2020-10-01,1346.0,49236.0,0.027337720367210983,10163.67236,111957.1148,0.09078183533182654,62.5,84125.0,"rgb(208, 210, 215)"
49,2021Q1,平均數,1377.0,9506.09877,10029.65505,15257.33696,66.51561,69.94,65.7366,1.5513,162.7424,96.52513,60_65,2021-01-01,1377.0,42095.0,0.03271172348259888,10029.65505,109977.05627,0.09119770423184104,62.5,86062.5,"rgb(208, 210, 215)"
50,2021Q2,平均數,1396.0,10088.34742,10454.2192,15717.8639,66.46644,69.915,66.5117,1.51004,168.35309,96.82424,60_65,2021-04-01,1396.0,48367.0,0.0288626542890814,10454.2192,115360.63821,0.09062206452923194,62.5,87250.0,"rgb(208, 210, 215)"
51,2021Q3,平均數,1171.0,9179.82067,9529.81383,14829.94876,66.27311,69.98,64.2605,1.52925,166.44872,95.78941,60_65,2021-07-01,1171.0,41890.0,0.02795416567199809,9529.81383,112573.13015,0.08465442701381613,62.5,73187.5,"rgb(208, 210, 215)"
52,2021Q4,平均數,1371.0,10047.58352,10447.93873,15835.27352,67.23969,70.04,65.9788,1.5288,169.19214,96.32304,60_65,2021-10-01,1371.0,52532.0,0.026098378131424654,10447.93873,115161.46104000001,0.09072426344409636,62.5,85687.5,"rgb(208, 210, 215)"
53,2022Q1,平均數,1312.0,10154.9093,10507.05869,15985.58308,67.4239,71.43,65.7283,1.52728,167.88474,95.45878,60_65,2022-01-01,1312.0,47668.0,0.027523705630611732,10507.05869,119336.6474,0.08804553269191304,62.5,82000.0,"rgb(208, 210, 215)"
54,2022Q2,平均數,1290.0,9968.20233,10332.28217,15537.15814,67.03109,70.515,66.5004,1.77941,160.00888,97.2727,60_65,2022-04-01,1290.0,46596.0,0.027684779809425703,10332.28217,121649.28679,0.08493499997115767,62.5,80625.0,"rgb(208, 210, 215)"
55,2022Q3,平均數,1204.0,10008.68355,10492.51412,16183.86379,66.1356,69.935,64.8331,1.91149,162.96072,96.83084,60_65,2022-07-01,1204.0,45011.0,0.026749016906978295,10492.51412,114797.42741,0.09140025483781875,62.5,75250.0,"rgb(208, 210, 215)"
56,2022Q4,平均數,1100.0,10199.07545,10520.38455,15885.45273,67.23333,70.015,66.2265,2.03136,159.85043,97.91289,60_65,2022-10-01,1100.0,43895.0,0.0250598017997494,10520.38455,116127.6064,0.09059331261649083,62.5,68750.0,"rgb(208, 210, 215)"
57,2023Q1,平均數,1101.0,10284.61308,10695.88011,16581.86467,66.58353,70.0,64.5034,2.14294,163.58843,97.41753,60_65,2023-01-01,1101.0,39473.0,0.027892483469713476,10695.88011,122132.77815,0.08757583567667335,62.5,68812.5,"rgb(208, 210, 215)"
1,2009Q1,平均數,3596.0,3514.698,3575.03838,5310.25973,69.47514,73.17,67.3232,1.66902,135.7814,93.57489,25_30,2009-01-01,3596.0,28816.0,0.1247917823431427,3575.03838,55740.85857,0.0641367655919836,27.5,98890.0,"rgb(255, 107, 107)"
2,2009Q2,平均數,5828.0,3700.12989,3726.09214,5406.28775,70.82794,74.63,68.9214,1.58887,135.04552,92.78369,25_30,2009-04-01,5828.0,40034.0,0.14557626017884798,3726.09214,57426.99555,0.06488398190282828,27.5,160270.0,"rgb(255, 107, 107)"
3,2009Q3,平均數,6687.0,3761.95334,3836.33244,5508.09032,70.97173,74.75,69.649,1.59883,135.9834,93.12933,25_30,2009-07-01,6687.0,42993.0,0.1555369478752355,3836.33244,63309.84756,0.060596140850982645,27.5,183892.5,"rgb(255, 107, 107)"
4,2009Q4,平均數,5672.0,3968.32475,4049.73008,5684.372,72.51306,75.76,71.2432,1.81371,134.30938,93.52856,25_30,2009-10-01,5672.0,38975.0,0.14552918537524054,4049.73008,69193.52551,0.05852758694040996,27.5,155980.0,"rgb(255, 107, 107)"
5,2010Q1,平均數,4070.0,3896.43784,3981.81032,5551.67617,73.03865,76.74,71.7226,1.82901,133.28385,93.26803,25_30,2010-01-01,4070.0,34565.0,0.11774916823376248,3981.81032,71195.47439,0.055927857130189704,27.5,111925.0,"rgb(255, 107, 107)"
6,2010Q2,平均數,5286.0,4025.42754,4103.66894,5679.7762,73.42871,76.86,72.2505,1.81107,134.39603,92.72386,25_30,2010-04-01,5286.0,40567.0,0.13030295560430893,4103.66894,73913.46928,0.055519906993601195,27.5,145365.0,"rgb(255, 107, 107)"
7,2010Q3,平均數,5376.0,3927.38281,4037.93006,5718.1583,71.87218,75.0,70.6159,1.86571,135.62958,93.37867,25_30,2010-07-01,5376.0,38709.0,0.13888243044253273,4037.93006,75558.70212,0.05344096638382015,27.5,147840.0,"rgb(255, 107, 107)"
8,2010Q4,平均數,6110.0,4154.18462,4256.98314,5965.43126,72.17255,75.475,71.3608,1.87191,133.95604,93.56482,25_30,2010-10-01,6110.0,44185.0,0.13828222247369015,4256.98314,80276.97611,0.05302869323536606,27.5,168025.0,"rgb(255, 107, 107)"
9,2011Q1,平均數,5158.0,4462.8608,4546.16596,6413.43777,72.04044,75.0,70.885,1.81726,134.32792,93.43165,25_30,2011-01-01,5158.0,41225.0,0.1251182534869618,4546.16596,83014.20184,0.054763713427760166,27.5,141845.0,"rgb(255, 107, 107)"
10,2011Q2,平均數,5758.0,4339.05592,4449.97482,6328.3364,71.51024,74.93,70.3182,1.84432,134.06071,94.18372,25_30,2011-04-01,5758.0,41783.0,0.1378072421798339,4449.97482,83379.73135,0.0533699827038361,27.5,158345.0,"rgb(255, 107, 107)"
11,2011Q3,平均數,5816.0,4231.60282,4370.1446,6274.29075,70.81907,74.74,69.6516,1.93658,134.70277,94.58233,25_30,2011-07-01,5816.0,41320.0,0.14075508228460795,4370.1446,78362.84364,0.05576807064425207,27.5,159940.0,"rgb(255, 107, 107)"
12,2011Q4,平均數,5220.0,4519.46513,4591.1136,6511.76207,71.72759,75.0,70.5049,1.93867,135.42245,94.52899,25_30,2011-10-01,5220.0,37031.0,0.14096297696524535,4591.1136,81015.8085,0.05666935484572742,27.5,143550.0,"rgb(255, 107, 107)"
13,2012Q1,平均數,3992.0,4362.65556,4500.65782,6429.18462,70.83219,74.81,70.0035,1.94796,137.22664,94.57992,25_30,2012-01-01,3992.0,32063.0,0.12450488101550074,4500.65782,73420.03717,0.06130012995742536,27.5,109780.0,"rgb(255, 107, 107)"
14,2012Q2,平均數,5335.0,4881.85923,4940.40956,6966.10665,72.09664,75.05,70.9206,1.93607,132.97559,94.31776,25_30,2012-04-01,5335.0,42237.0,0.12631105428889364,4940.40956,91849.98095,0.053787812571124985,27.5,146712.5,"rgb(255, 107, 107)"
15,2012Q3,平均數,5324.0,4968.28268,5006.4491,7046.17956,72.2652,75.67,71.0519,1.94543,135.06517,95.32337,25_30,2012-07-01,5324.0,39623.0,0.13436640335158873,5006.4491,86593.39309,0.057815601414262584,27.5,146410.0,"rgb(255, 107, 107)"
16,2012Q4,平均數,5646.0,4817.80535,4910.69607,6913.50638,72.2762,75.68,71.0304,1.97171,133.3157,95.98803,25_30,2012-10-01,5646.0,41826.0,0.1349878066274566,4910.69607,94771.26042,0.05181630009179105,27.5,155265.0,"rgb(255, 107, 107)"
17,2013Q1,平均數,4882.0,4718.52233,4858.11204,6950.14154,70.72235,74.96,69.8994,1.99261,133.49533,95.94029,25_30,2013-01-01,4882.0,41191.0,0.11852103614867325,4858.11204,98314.87018,0.04941380720033007,27.5,134255.0,"rgb(255, 107, 107)"
18,2013Q2,平均數,6118.0,5126.2862,5182.38297,7266.9052,72.70415,76.02,71.3148,2.01481,132.26691,95.76671,25_30,2013-04-01,6118.0,48581.0,0.12593400712212593,5182.38297,94539.83021,0.054816926987159224,27.5,168245.0,"rgb(255, 107, 107)"
19,2013Q3,平均數,6003.0,5202.18091,5268.8744,7347.17491,72.99179,76.44,71.7129,2.01663,133.98737,96.05234,25_30,2013-07-01,6003.0,46463.0,0.1291995781589652,5268.8744,99618.64072,0.05289044662644339,27.5,165082.5,"rgb(255, 107, 107)"
20,2013Q4,平均數,5861.0,5454.32895,5501.29602,7725.10783,72.68431,76.0,71.2131,2.01871,135.07397,96.17378,25_30,2013-10-01,5861.0,45018.0,0.13019236749744548,5501.29602,93227.94774999999,0.05900908636058655,27.5,161177.5,"rgb(255, 107, 107)"
21,2014Q1,平均數,4538.0,5517.76399,5614.66373,7848.05619,72.79309,75.625,71.542,2.0067,136.37619,96.10741,25_30,2014-01-01,4538.0,38671.0,0.11734891779369554,5614.66373,99646.8981,0.056345594665329575,27.5,124795.0,"rgb(255, 107, 107)"
22,2014Q2,平均數,5241.0,5359.93665,5418.33181,7588.51441,72.44622,75.0,71.4017,2.01637,132.97964,96.74845,25_30,2014-04-01,5241.0,45094.0,0.11622388787865348,5418.33181,101593.88944,0.053333245137740244,27.5,144127.5,"rgb(255, 107, 107)"
23,2014Q3,平均數,4997.0,5740.53632,5803.20252,8130.75205,72.56984,75.02,71.3735,2.0112,136.9388,96.70848,25_30,2014-07-01,4997.0,40321.0,0.1239304580739565,5803.20252,100864.80354,0.057534465109017156,27.5,137417.5,"rgb(255, 107, 107)"
24,2014Q4,平均數,5303.0,5747.05997,5800.49934,8141.47426,72.40293,75.03,71.2463,2.00466,135.35215,96.77229,25_30,2014-10-01,5303.0,41774.0,0.12694498970651602,5800.49934,95832.85805000001,0.06052724981836227,27.5,145832.5,"rgb(255, 107, 107)"
25,2015Q1,平均數,3586.0,5665.80396,5751.86392,8128.60876,71.79218,75.0,70.7607,2.02368,137.52429,96.76781,25_30,2015-01-01,3586.0,33864.0,0.10589416489487362,5751.86392,98665.37968,0.058296678517378,27.5,98615.0,"rgb(255, 107, 107)"
26,2015Q2,平均數,4036.0,5571.56343,5656.41799,7905.94475,72.45976,75.0,71.5463,2.03169,137.90154,96.59928,25_30,2015-04-01,4036.0,35852.0,0.11257391498382238,5656.41799,94445.79372,0.059890628975699814,27.5,110990.0,"rgb(255, 107, 107)"
27,2015Q3,平均數,3747.0,5795.95009,5867.67601,8215.33574,72.59893,75.0,71.4234,2.02491,141.33383,96.73847,25_30,2015-07-01,3747.0,33011.0,0.11350761867256369,5867.67601,96141.39017,0.06103173669139384,27.5,103042.5,"rgb(255, 107, 107)"
28,2015Q4,平均數,4205.0,6108.7981,6181.02901,8730.72889,72.03172,74.93,70.7962,1.96486,144.54262,96.85816,25_30,2015-10-01,4205.0,38086.0,0.11040802394580686,6181.02901,105528.38643,0.05857219293407896,27.5,115637.5,"rgb(255, 107, 107)"
29,2016Q1,平均數,2507.0,5694.70443,5799.93498,8252.81771,71.18754,74.83,70.2782,1.89653,140.64927,96.12416,25_30,2016-01-01,2507.0,25621.0,0.09784942039733031,5799.93498,99531.99885999999,0.058272063722522936,27.5,68942.5,"rgb(255, 107, 107)"
30,2016Q2,平均數,3441.0,6044.49201,6103.68556,8556.63121,72.52314,75.0,71.3328,1.78759,147.6145,97.15276,25_30,2016-04-01,3441.0,34763.0,0.09898455254149527,6103.68556,98440.08973,0.06200406335204586,27.5,94627.5,"rgb(255, 107, 107)"
31,2016Q3,平均數,3516.0,6042.66268,6119.98151,8544.27218,72.62638,76.09,71.6267,1.73983,141.15403,97.10636,25_30,2016-07-01,3516.0,34418.0,0.10215584868382822,6119.98151,99915.55997,0.06125153591530234,27.5,96690.0,"rgb(255, 107, 107)"
32,2016Q4,平均數,4162.0,6054.13383,6115.85079,8496.51634,72.98596,75.85,71.9806,1.71875,144.05735,97.15976,25_30,2016-10-01,4162.0,37573.0,0.11077103239028026,6115.85079,107113.4935,0.057096922060524524,27.5,114455.0,"rgb(255, 107, 107)"
33,2017Q1,平均數,3163.0,5974.41606,6044.25387,8580.37623,71.92067,75.0,70.4427,1.70864,144.17824,96.90238,25_30,2017-01-01,3163.0,32531.0,0.09723033414281762,6044.25387,97135.23285,0.06222514418978921,27.5,86982.5,"rgb(255, 107, 107)"
34,2017Q2,平均數,3764.0,5897.78985,5934.38124,8280.20377,72.67385,75.47,71.6695,1.70711,145.48778,96.91902,25_30,2017-04-01,3764.0,35788.0,0.10517491896725159,5934.38124,96391.69052999999,0.061565278162156956,27.5,103510.0,"rgb(255, 107, 107)"
35,2017Q3,平均數,3926.0,6262.70173,6314.45288,8769.99542,73.01086,76.55,72.0006,1.70023,149.72875,97.27862,25_30,2017-07-01,3926.0,36659.0,0.107095119888704,6314.45288,96140.17649,0.06567964726647653,27.5,107965.0,"rgb(255, 107, 107)"
36,2017Q4,平均數,3670.0,6198.80872,6229.13787,8711.1624,72.73677,76.75,71.5075,1.69977,145.1276,97.4315,25_30,2017-10-01,3670.0,34346.0,0.10685378209980784,6229.13787,97003.98628,0.06421527721571897,27.5,100925.0,"rgb(255, 107, 107)"
37,2018Q1,平均數,3233.0,6086.51284,6230.20662,8727.15589,72.34593,76.21,71.3887,1.69735,143.94787,97.06742,25_30,2018-01-01,3233.0,33123.0,0.09760589318600368,6230.20662,98868.27514,0.06301522516882052,27.5,88907.5,"rgb(255, 107, 107)"
38,2018Q2,平均數,3246.0,6253.18792,6329.48799,8788.98737,73.23162,77.22,72.0161,1.68948,143.27201,96.91967,25_30,2018-04-01,3246.0,34062.0,0.09529681169631848,6329.48799,119683.59582,0.05288517567202218,27.5,89265.0,"rgb(255, 107, 107)"
39,2018Q3,平均數,3561.0,6378.67369,6434.39006,8941.54563,73.32278,77.82,71.9606,1.69099,143.58011,97.19036,25_30,2018-07-01,3561.0,34599.0,0.10292204977022457,6434.39006,98815.31523000001,0.0651153117816148,27.5,97927.5,"rgb(255, 107, 107)"
40,2018Q4,平均數,3825.0,6478.97542,6530.72,8978.79712,73.58666,78.88,72.7349,1.68272,142.82581,97.61895,25_30,2018-10-01,3825.0,35427.0,0.1079684986027606,6530.72,98406.33862,0.06636483067639205,27.5,105187.5,"rgb(255, 107, 107)"
41,2019Q1,平均數,3156.0,6276.6616,6360.71958,8882.03105,72.6886,77.485,71.6133,1.67584,138.59389,97.43021,25_30,2019-01-01,3156.0,32343.0,0.09757907429737502,6360.71958,100062.88682,0.06356722039653023,27.5,86790.0,"rgb(255, 107, 107)"
42,2019Q2,平均數,4044.0,6337.04624,6402.02399,8859.60336,73.36181,78.14,72.2608,1.69123,138.22608,97.39649,25_30,2019-04-01,4044.0,38686.0,0.10453393992658842,6402.02399,98957.92284,0.06469440552376089,27.5,111210.0,"rgb(255, 107, 107)"
43,2019Q3,平均數,3988.0,6512.07773,6539.0,8894.39393,74.14594,79.255,73.5182,1.68182,137.22914,97.74777,25_30,2019-07-01,3988.0,37896.0,0.10523538104285413,6539.0,103983.36187,0.06288506047895488,27.5,109670.0,"rgb(255, 107, 107)"
44,2019Q4,平均數,4458.0,6621.48407,6678.03634,9080.35016,74.45815,79.52,73.5438,1.67599,138.5725,98.06363,25_30,2019-10-01,4458.0,41702.0,0.1069013476571867,6678.03634,110004.04673,0.06070718794910282,27.5,122595.0,"rgb(255, 107, 107)"
45,2020Q1,平均數,3696.0,6597.5993,6775.63393,9233.9862,73.91272,79.29,73.3771,1.65447,137.93767,97.85827,25_30,2020-01-01,3696.0,37671.0,0.09811260651429482,6775.63393,109854.39067000001,0.06167831698556177,27.5,101640.0,"rgb(255, 107, 107)"
46,2020Q2,平均數,4054.0,6586.63912,6633.42625,8982.67612,74.56648,79.625,73.8468,1.458,137.06068,97.85208,25_30,2020-04-01,4054.0,40002.0,0.10134493275336233,6633.42625,106661.20556,0.062191555169217615,27.5,111485.0,"rgb(255, 107, 107)"
47,2020Q3,平均數,5137.0,7011.89507,7071.50302,9494.99708,75.23233,79.82,74.476,1.42494,138.79761,98.04909,25_30,2020-07-01,5137.0,47262.0,0.10869197240912361,7071.50302,115402.99893,0.06127659667050214,27.5,141267.5,"rgb(255, 107, 107)"
48,2020Q4,平均數,5635.0,7300.37746,7351.40018,9853.47063,75.39203,79.88,74.6072,1.4206,141.80349,98.16363,25_30,2020-10-01,5635.0,49236.0,0.11444877731741003,7351.40018,111957.1148,0.06566264406806596,27.5,154962.5,"rgb(255, 107, 107)"
49,2021Q1,平均數,4398.0,7135.64598,7243.59186,9816.29923,74.35627,79.64,73.7914,1.43488,138.20042,97.98026,25_30,2021-01-01,4398.0,42095.0,0.10447796650433543,7243.59186,109977.05627,0.06586457308164864,27.5,120945.0,"rgb(255, 107, 107)"
50,2021Q2,平均數,5413.0,7308.37281,7368.73139,9794.62054,75.78104,79.86,75.2324,1.42163,139.19139,97.67561,25_30,2021-04-01,5413.0,48367.0,0.11191514875845102,7368.73139,115360.63821,0.06387561220479832,27.5,148857.5,"rgb(255, 107, 107)"
51,2021Q3,平均數,4768.0,7325.694,7373.00482,9821.66904,75.76836,79.87,75.0687,1.41485,140.39614,97.89327,25_30,2021-07-01,4768.0,41890.0,0.11382191453807591,7373.00482,112573.13015,0.06549524571428114,27.5,131120.0,"rgb(255, 107, 107)"
52,2021Q4,平均數,6428.0,7736.76587,7781.01696,10337.32654,76.08699,79.92,75.271,1.40625,137.50225,98.02757,25_30,2021-10-01,6428.0,52532.0,0.12236351176425797,7781.01696,115161.46104000001,0.067566153552857,27.5,176770.0,"rgb(255, 107, 107)"
53,2022Q1,平均數,5249.0,7526.08992,7652.08116,10298.15355,74.86839,79.85,74.3053,1.42775,136.08002,97.60215,25_30,2022-01-01,5249.0,47668.0,0.11011580095661659,7652.08116,119336.6474,0.06412180438043712,27.5,144347.5,"rgb(255, 107, 107)"
54,2022Q2,平均數,5397.0,7802.27497,7852.03354,10453.39411,75.56567,79.87,75.1146,1.65409,131.11268,97.71418,25_30,2022-04-01,5397.0,46596.0,0.11582539273757404,7852.03354,121649.28679,0.06454648232796269,27.5,148417.5,"rgb(255, 107, 107)"
55,2022Q3,平均數,5204.0,7779.94735,7842.65334,10454.3653,75.84377,79.9,75.0179,1.79164,132.63454,98.68796,25_30,2022-07-01,5204.0,45011.0,0.1156161827108929,7842.65334,114797.42741,0.06831732658947047,27.5,143110.0,"rgb(255, 107, 107)"
56,2022Q4,平均數,5220.0,7811.88027,7887.11973,10538.81954,75.45205,79.89,74.8387,1.9094,134.93246,98.93997,25_30,2022-10-01,5220.0,43895.0,0.1189201503588108,7887.11973,116127.6064,0.0679176982502586,27.5,143550.0,"rgb(255, 107, 107)"
57,2023Q1,平均數,4121.0,7637.17666,7785.45062,10556.78379,74.30982,79.72,73.7483,2.01161,136.03215,99.27719,25_30,2023-01-01,4121.0,39473.0,0.1044004762749221,7785.45062,122132.77815,0.06374579157151515,27.5,113327.5,"rgb(255, 107, 107)"
1,2009Q1,平均數,5107.0,4218.47954,4379.84609,6388.07637,70.77777,73.17,68.5628,1.84379,143.25387,94.44821,35_40,2009-01-01,5107.0,28816.0,0.17722792892837314,4379.84609,55740.85857,0.0785751458151607,37.5,191512.5,"rgb(255, 191, 0)"
2,2009Q2,平均數,6986.0,4550.60306,4666.09991,6635.76167,71.12829,74.55,70.3174,1.7136,148.4494,93.53021,35_40,2009-04-01,6986.0,40034.0,0.17450167357745916,4666.09991,57426.99555,0.08125272557463613,37.5,261975.0,"rgb(255, 191, 0)"
3,2009Q3,平均數,7393.0,4765.87434,4927.85473,6977.967,71.46252,74.9,70.6202,1.70196,149.14794,93.98783,35_40,2009-07-01,7393.0,42993.0,0.1719582257576815,4927.85473,63309.84756,0.07783709675386241,37.5,277237.5,"rgb(255, 191, 0)"
4,2009Q4,平均數,6834.0,5077.04434,5260.9463,7222.58487,73.40972,77.065,72.8402,1.81318,151.09957,93.97967,35_40,2009-10-01,6834.0,38975.0,0.17534316869788324,5260.9463,69193.52551,0.07603234928735747,37.5,256275.0,"rgb(255, 191, 0)"
5,2010Q1,平均數,6182.0,5165.13555,5316.47299,7294.01343,73.54802,76.745,72.8881,1.8071,150.87046,93.87735,35_40,2010-01-01,6182.0,34565.0,0.1788514393172284,5316.47299,71195.47439,0.07467431091022751,37.5,231825.0,"rgb(255, 191, 0)"
6,2010Q2,平均數,7184.0,5349.66036,5531.74513,7672.97133,72.42792,75.0,72.0939,1.80122,153.14006,93.51689,35_40,2010-04-01,7184.0,40567.0,0.1770897527547021,5531.74513,73913.46928,0.07484082649462127,37.5,269400.0,"rgb(255, 191, 0)"
7,2010Q3,平均數,6946.0,5004.82018,5243.4892,7413.70717,70.94982,74.4,70.7269,1.86443,153.36491,93.64668,35_40,2010-07-01,6946.0,38709.0,0.17944147355912063,5243.4892,75558.70212,0.06939623170965076,37.5,260475.0,"rgb(255, 191, 0)"
8,2010Q4,平均數,7758.0,5213.35654,5399.88425,7630.11498,71.21275,74.745,70.7706,1.89661,152.49701,93.92868,35_40,2010-10-01,7758.0,44185.0,0.17557994794613557,5399.88425,80276.97611,0.06726566584422383,37.5,290925.0,"rgb(255, 191, 0)"
9,2011Q1,平均數,7294.0,5483.70099,5667.44036,8052.18837,71.06525,74.73,70.3838,1.89219,152.83574,93.6419,35_40,2011-01-01,7294.0,41225.0,0.17693147362037598,5667.44036,83014.20184,0.06827073240941733,37.5,273525.0,"rgb(255, 191, 0)"
10,2011Q2,平均數,7470.0,5378.35797,5576.42343,8005.16278,70.28184,74.285,69.6603,1.91332,152.41042,94.40033,35_40,2011-04-01,7470.0,41783.0,0.17878084388387622,5576.42343,83379.73135,0.0668798440545707,37.5,280125.0,"rgb(255, 191, 0)"
11,2011Q3,平均數,7492.0,5208.63948,5469.73652,7930.5359,69.74022,73.725,68.9705,2.00712,149.97151,94.9173,35_40,2011-07-01,7492.0,41320.0,0.18131655372700872,5469.73652,78362.84364,0.06980012804446002,37.5,280950.0,"rgb(255, 191, 0)"
12,2011Q4,平均數,6573.0,5280.71596,5509.51818,7959.43374,70.3041,73.96,69.2199,2.02394,150.36511,94.27163,35_40,2011-10-01,6573.0,37031.0,0.1774999324889957,5509.51818,81015.8085,0.06800547056195828,37.5,246487.5,"rgb(255, 191, 0)"
13,2012Q1,平均數,6037.0,4992.77505,5271.4113,7675.2271,69.16946,73.04,68.6808,2.02284,149.76395,94.98203,35_40,2012-01-01,6037.0,32063.0,0.18828556279824096,5271.4113,73420.03717,0.07179799279853728,37.5,226387.5,"rgb(255, 191, 0)"
14,2012Q2,平均數,7889.0,5928.00735,6120.60096,8720.92027,70.97609,74.65,70.1829,1.99257,149.90694,95.05072,35_40,2012-04-01,7889.0,42237.0,0.18677936406468262,6120.60096,91849.98095,0.06663693227472575,37.5,295837.5,"rgb(255, 191, 0)"
15,2012Q3,平均數,7277.0,6114.231,6272.02927,9018.04315,70.61035,74.33,69.5497,1.98776,154.71716,95.78393,35_40,2012-07-01,7277.0,39623.0,0.18365595739848067,6272.02927,86593.39309,0.072430806164175,37.5,272887.5,"rgb(255, 191, 0)"
16,2012Q4,平均數,7752.0,6018.48865,6174.92286,8886.12049,70.38162,74.46,69.4895,2.0212,153.37159,96.11992,35_40,2012-10-01,7752.0,41826.0,0.18533926265958972,6174.92286,94771.26042,0.06515606981097909,37.5,290700.0,"rgb(255, 191, 0)"
17,2013Q1,平均數,7877.0,5562.28755,5859.70344,8532.91748,68.87859,73.17,68.6717,2.03252,150.63446,96.05585,35_40,2013-01-01,7877.0,41191.0,0.1912310941710568,5859.70344,98314.87018,0.05960139528508505,37.5,295387.5,"rgb(255, 191, 0)"
18,2013Q2,平均數,8851.0,6137.00192,6294.50051,8967.53101,70.92567,74.8,70.1921,2.03239,149.82482,96.31503,35_40,2013-04-01,8851.0,48581.0,0.18219056832918218,6294.50051,94539.83021,0.06658040844814417,37.5,331912.5,"rgb(255, 191, 0)"
