期別,統計值,樣本數,授信餘額(千元),授信額度(千元),鑑估值(千元),核貸成數(％)-算術平均數,核貸成數(%)-中位數,核貸成數(%)-加權平均,貸款利率(％),建物面積(平方公尺),鑑估成數(％),age_group,age_group_name,date_fmt,cnt,cnt_subsum,cnt_percentage,limit,limit_subsum,limit_percentage,min_age,median_age,max_age,cnt_l_age,cnt_m_age,cnt_u_age,barcolor
2009Q4,平均數,6834.0,5077.04434,5260.9463,7222.58487,73.40972,77.065,72.8402,1.81318,151.09957,93.97967,35_40,35~40歲,2009-10-01,6834.0,38975.0,0.17534316869788324,5260.9463,69193.52551,0.07603234928735747,35,37.5,40,239190.0,256275.0,273360.0,"rgb(208, 210, 210)"
2010Q1,平均數,6182.0,5165.13555,5316.47299,7294.01343,73.54802,76.745,72.8881,1.8071,150.87046,93.87735,35_40,35~40歲,2010-01-01,6182.0,34565.0,0.1788514393172284,5316.47299,71195.47439,0.07467431091022751,35,37.5,40,216370.0,231825.0,247280.0,"rgb(208, 210, 210)"
2010Q2,平均數,7184.0,5349.66036,5531.74513,7672.97133,72.42792,75.0,72.0939,1.80122,153.14006,93.51689,35_40,35~40歲,2010-04-01,7184.0,40567.0,0.1770897527547021,5531.74513,73913.46928,0.07484082649462127,35,37.5,40,251440.0,269400.0,287360.0,"rgb(208, 210, 210)"
2010Q3,平均數,6946.0,5004.82018,5243.4892,7413.70717,70.94982,74.4,70.7269,1.86443,153.36491,93.64668,35_40,35~40歲,2010-07-01,6946.0,38709.0,0.17944147355912063,5243.4892,75558.70212,0.06939623170965076,35,37.5,40,243110.0,260475.0,277840.0,"rgb(208, 210, 210)"
2010Q4,平均數,7758.0,5213.35654,5399.88425,7630.11498,71.21275,74.745,70.7706,1.89661,152.49701,93.92868,35_40,35~40歲,2010-10-01,7758.0,44185.0,0.17557994794613557,5399.88425,80276.97611,0.06726566584422383,35,37.5,40,271530.0,290925.0,310320.0,"rgb(208, 210, 210)"
2011Q1,平均數,7294.0,5483.70099,5667.44036,8052.18837,71.06525,74.73,70.3838,1.89219,152.83574,93.6419,35_40,35~40歲,2011-01-01,7294.0,41225.0,0.17693147362037598,5667.44036,83014.20184,0.06827073240941733,35,37.5,40,255290.0,273525.0,291760.0,"rgb(208, 210, 210)"
2011Q2,平均數,7470.0,5378.35797,5576.42343,8005.16278,70.28184,74.285,69.6603,1.91332,152.41042,94.40033,35_40,35~40歲,2011-04-01,7470.0,41783.0,0.17878084388387622,5576.42343,83379.73135,0.0668798440545707,35,37.5,40,261450.0,280125.0,298800.0,"rgb(208, 210, 210)"
2011Q3,平均數,7492.0,5208.63948,5469.73652,7930.5359,69.74022,73.725,68.9705,2.00712,149.97151,94.9173,35_40,35~40歲,2011-07-01,7492.0,41320.0,0.18131655372700872,5469.73652,78362.84364,0.06980012804446002,35,37.5,40,262220.0,280950.0,299680.0,"rgb(208, 210, 210)"
2011Q4,平均數,6573.0,5280.71596,5509.51818,7959.43374,70.3041,73.96,69.2199,2.02394,150.36511,94.27163,35_40,35~40歲,2011-10-01,6573.0,37031.0,0.1774999324889957,5509.51818,81015.8085,0.06800547056195828,35,37.5,40,230055.0,246487.5,262920.0,"rgb(208, 210, 210)"
2012Q1,平均數,6037.0,4992.77505,5271.4113,7675.2271,69.16946,73.04,68.6808,2.02284,149.76395,94.98203,35_40,35~40歲,2012-01-01,6037.0,32063.0,0.18828556279824096,5271.4113,73420.03717,0.07179799279853728,35,37.5,40,211295.0,226387.5,241480.0,"rgb(208, 210, 210)"
2012Q2,平均數,7889.0,5928.00735,6120.60096,8720.92027,70.97609,74.65,70.1829,1.99257,149.90694,95.05072,35_40,35~40歲,2012-04-01,7889.0,42237.0,0.18677936406468262,6120.60096,91849.98095,0.06663693227472575,35,37.5,40,276115.0,295837.5,315560.0,"rgb(208, 210, 210)"
2012Q3,平均數,7277.0,6114.231,6272.02927,9018.04315,70.61035,74.33,69.5497,1.98776,154.71716,95.78393,35_40,35~40歲,2012-07-01,7277.0,39623.0,0.18365595739848067,6272.02927,86593.39309,0.072430806164175,35,37.5,40,254695.0,272887.5,291080.0,"rgb(208, 210, 210)"
2012Q4,平均數,7752.0,6018.48865,6174.92286,8886.12049,70.38162,74.46,69.4895,2.0212,153.37159,96.11992,35_40,35~40歲,2012-10-01,7752.0,41826.0,0.18533926265958972,6174.92286,94771.26042,0.06515606981097909,35,37.5,40,271320.0,290700.0,310080.0,"rgb(208, 210, 210)"
2013Q1,平均數,7877.0,5562.28755,5859.70344,8532.91748,68.87859,73.17,68.6717,2.03252,150.63446,96.05585,35_40,35~40歲,2013-01-01,7877.0,41191.0,0.1912310941710568,5859.70344,98314.87018,0.05960139528508505,35,37.5,40,275695.0,295387.5,315080.0,"rgb(208, 210, 210)"
2013Q2,平均數,8851.0,6137.00192,6294.50051,8967.53101,70.92567,74.8,70.1921,2.03239,149.82482,96.31503,35_40,35~40歲,2013-04-01,8851.0,48581.0,0.18219056832918218,6294.50051,94539.83021,0.06658040844814417,35,37.5,40,309785.0,331912.5,354040.0,"rgb(208, 210, 210)"
2013Q3,平均數,8340.0,6210.06187,6362.62422,9147.25576,70.80511,74.41,69.5577,2.04562,150.54378,96.10638,35_40,35~40歲,2013-07-01,8340.0,46463.0,0.17949766480855733,6362.62422,99618.64072,0.06386981566917328,35,37.5,40,291900.0,312750.0,333600.0,"rgb(208, 210, 210)"
2013Q4,平均數,8168.0,6473.08827,6648.05448,9597.53428,70.3021,74.29,69.2683,2.04968,152.87071,96.39161,35_40,35~40歲,2013-10-01,8168.0,45018.0,0.18143853569683238,6648.05448,93227.94774999999,0.07130967312320785,35,37.5,40,285880.0,306300.0,326720.0,"rgb(208, 210, 210)"
2014Q1,平均數,7281.0,6271.82928,6470.36121,9338.14833,70.16794,73.85,69.2895,2.03323,152.866,96.51417,35_40,35~40歲,2014-01-01,7281.0,38671.0,0.18828062372320342,6470.36121,99646.8981,0.06493289137316358,35,37.5,40,254835.0,273037.5,291240.0,"rgb(208, 210, 210)"
2014Q2,平均數,8589.0,6467.69799,6647.54989,9592.64385,69.98137,73.88,69.2984,2.03717,153.03587,97.11023,35_40,35~40歲,2014-04-01,8589.0,45094.0,0.19046879850977957,6647.54989,101593.88944,0.065432575981117,35,37.5,40,300615.0,322087.5,343560.0,"rgb(208, 210, 210)"
2014Q3,平均數,7439.0,6590.5572,6745.02447,9786.47668,70.08729,74.07,68.9218,2.05809,149.70337,97.18945,35_40,35~40歲,2014-07-01,7439.0,40321.0,0.18449443218174152,6745.02447,100864.80354,0.06687193384880905,35,37.5,40,260365.0,278962.5,297560.0,"rgb(208, 210, 210)"
2014Q4,平均數,7787.0,6552.58932,6729.39129,9766.29909,69.91401,73.68,68.9042,2.05386,149.41539,97.5142,35_40,35~40歲,2014-10-01,7787.0,41774.0,0.18640781347249485,6729.39129,95832.85805000001,0.07022008345497736,35,37.5,40,272545.0,292012.5,311480.0,"rgb(208, 210, 210)"
2015Q1,平均數,6482.0,6504.47778,6678.22802,9731.0469,69.4174,73.335,68.628,2.05921,151.53836,97.4945,35_40,35~40歲,2015-01-01,6482.0,33864.0,0.19141270966217813,6678.22802,98665.37968,0.06768562632262097,35,37.5,40,226870.0,243075.0,259280.0,"rgb(208, 210, 210)"
2015Q2,平均數,7004.0,6296.70074,6467.70917,9341.5287,70.06587,74.07,69.236,2.07827,152.31423,97.16846,35_40,35~40歲,2015-04-01,7004.0,35852.0,0.195358696864889,6467.70917,94445.79372,0.06848064816072785,35,37.5,40,245140.0,262650.0,280160.0,"rgb(208, 210, 210)"
2015Q3,平均數,6229.0,6434.75999,6582.8629,9524.27356,69.74247,73.72,69.1166,2.07978,152.87893,97.04984,35_40,35~40歲,2015-07-01,6229.0,33011.0,0.18869467753173186,6582.8629,96141.39017,0.06847064400005025,35,37.5,40,218015.0,233587.5,249160.0,"rgb(208, 210, 210)"
2015Q4,平均數,7220.0,6868.51814,7023.50734,10127.31593,70.25165,74.07,69.3521,2.02854,155.37135,97.34459,35_40,35~40歲,2015-10-01,7220.0,38086.0,0.1895709709604579,7023.50734,105528.38643,0.06655562145507544,35,37.5,40,252700.0,270750.0,288800.0,"rgb(208, 210, 210)"
2016Q1,平均數,4963.0,6167.05521,6365.06428,9253.52529,69.33373,73.0,68.7852,1.97483,154.33619,97.04004,35_40,35~40歲,2016-01-01,4963.0,25621.0,0.19370828617149993,6365.06428,99531.99885999999,0.06394992919767431,35,37.5,40,173705.0,186112.5,198520.0,"rgb(208, 210, 210)"
2016Q2,平均數,6709.0,6401.98122,6556.21896,9352.86555,70.92313,74.87,70.0985,1.87163,153.45476,98.17594,35_40,35~40歲,2016-04-01,6709.0,34763.0,0.1929925495498087,6556.21896,98440.08973,0.0666011071097385,35,37.5,40,234815.0,251587.5,268360.0,"rgb(208, 210, 210)"
2016Q3,平均數,6698.0,6816.76918,6970.47283,9816.3307,71.52353,74.96,71.0089,1.81437,155.48025,97.73426,35_40,35~40歲,2016-07-01,6698.0,34418.0,0.19460747283398222,6970.47283,99915.55997,0.06976363673578878,35,37.5,40,234430.0,251175.0,267920.0,"rgb(208, 210, 210)"
2016Q4,平均數,7298.0,6717.08016,6859.52809,9675.98712,71.52004,74.94,70.8922,1.79594,154.00763,97.61653,35_40,35~40歲,2016-10-01,7298.0,37573.0,0.19423522210097677,6859.52809,107113.4935,0.06403981296716832,35,37.5,40,255430.0,273675.0,291920.0,"rgb(208, 210, 210)"
2017Q1,平均數,6315.0,6504.37007,6664.74663,9390.66492,71.40699,74.97,70.972,1.76766,152.15084,97.37467,35_40,35~40歲,2017-01-01,6315.0,32531.0,0.19412252927976392,6664.74663,97135.23285,0.06861307101916315,35,37.5,40,221025.0,236812.5,252600.0,"rgb(208, 210, 210)"
2017Q2,平均數,6851.0,6615.94497,6723.14056,9455.85126,71.63114,74.98,71.1003,1.7854,154.76388,97.54304,35_40,35~40歲,2017-04-01,6851.0,35788.0,0.19143288253045715,6723.14056,96391.69052999999,0.06974813412892221,35,37.5,40,239785.0,256912.5,274040.0,"rgb(208, 210, 210)"
2017Q3,平均數,7054.0,6660.62759,6789.81727,9489.51772,72.08156,75.0,71.5507,1.78202,153.29345,97.4625,35_40,35~40歲,2017-07-01,7054.0,36659.0,0.19242205188357567,6789.81727,96140.17649,0.07062413985381275,35,37.5,40,246890.0,264525.0,282160.0,"rgb(208, 210, 210)"
2017Q4,平均數,6628.0,6827.07151,6943.21032,9731.83705,71.8896,75.0,71.3453,1.76535,154.14043,97.51251,35_40,35~40歲,2017-10-01,6628.0,34346.0,0.19297734816281373,6943.21032,97003.98628,0.07157654634891568,35,37.5,40,231980.0,248550.0,265120.0,"rgb(208, 210, 210)"
2018Q1,平均數,6440.0,6561.65745,6705.04379,9412.02143,71.58127,75.1,71.2391,1.73529,148.54043,97.53099,35_40,35~40歲,2018-01-01,6440.0,33123.0,0.1944268333182381,6705.04379,98868.27514,0.06781795050541224,35,37.5,40,225400.0,241500.0,257600.0,"rgb(208, 210, 210)"
2018Q2,平均數,6575.0,6795.59452,6922.79285,9623.60152,72.38699,76.47,71.9355,1.74465,150.84152,97.65392,35_40,35~40歲,2018-04-01,6575.0,34062.0,0.19303035640890143,6922.79285,119683.59582,0.057842453701104045,35,37.5,40,230125.0,246562.5,263000.0,"rgb(208, 210, 210)"
2018Q3,平均數,6757.0,6977.80302,7083.3096,9850.05787,72.4117,76.19,71.9113,1.73462,152.27756,98.03801,35_40,35~40歲,2018-07-01,6757.0,34599.0,0.19529466169542473,7083.3096,98815.31523000001,0.07168230535431748,35,37.5,40,236495.0,253387.5,270280.0,"rgb(208, 210, 210)"
2018Q4,平均數,6899.0,7021.96521,7139.59748,9914.87926,72.7154,77.36,72.0089,1.72903,148.37504,97.66849,35_40,35~40歲,2018-10-01,6899.0,35427.0,0.19473847630338442,7139.59748,98406.33862,0.07255221137298727,35,37.5,40,241465.0,258712.5,275960.0,"rgb(208, 210, 210)"
2019Q1,平均數,6399.0,6751.03282,6911.11049,9637.67807,72.17993,77.12,71.7092,1.70341,145.09778,97.66716,35_40,35~40歲,2019-01-01,6399.0,32343.0,0.1978480660421111,6911.11049,100062.88682,0.0690676704384132,35,37.5,40,223965.0,239962.5,255960.0,"rgb(208, 210, 210)"
2019Q2,平均數,7525.0,7024.76558,7145.84027,9871.02645,72.97961,77.95,72.392,1.71532,146.5439,97.67618,35_40,35~40歲,2019-04-01,7525.0,38686.0,0.19451481155973738,7145.84027,98957.92284,0.07221089595376555,35,37.5,40,263375.0,282187.5,301000.0,"rgb(208, 210, 210)"
2019Q3,平均數,7329.0,7049.71169,7191.11584,9875.92086,73.32312,78.64,72.8146,1.70429,143.39336,97.79655,35_40,35~40歲,2019-07-01,7329.0,37896.0,0.19339772007599745,7191.11584,103983.36187,0.06915640839724277,35,37.5,40,256515.0,274837.5,293160.0,"rgb(208, 210, 210)"
2019Q4,平均數,8134.0,7266.22953,7392.11151,10151.47947,73.2255,78.82,72.818,1.69334,145.41479,98.1874,35_40,35~40歲,2019-10-01,8134.0,41702.0,0.19505059709366457,7392.11151,110004.04673,0.06719854159677967,35,37.5,40,284690.0,305025.0,325360.0,"rgb(208, 210, 210)"
2020Q1,平均數,7386.0,7184.63742,7409.11346,10168.02803,72.9317,78.65,72.8667,1.66895,146.87072,98.35479,35_40,35~40歲,2020-01-01,7386.0,37671.0,0.1960659393167158,7409.11346,109854.39067000001,0.06744485509238134,35,37.5,40,258510.0,276975.0,295440.0,"rgb(208, 210, 210)"
2020Q2,平均數,7804.0,7375.29357,7473.98795,10204.43106,73.85263,79.37,73.2425,1.46934,144.1501,98.31157,35_40,35~40歲,2020-04-01,7804.0,40002.0,0.1950902454877256,7473.98795,106661.20556,0.07007222458024502,35,37.5,40,273140.0,292650.0,312160.0,"rgb(208, 210, 210)"
2020Q3,平均數,9011.0,7852.86572,7942.43014,10720.53102,74.61346,79.7,74.0861,1.43351,143.42231,98.14151,35_40,35~40歲,2020-07-01,9011.0,47262.0,0.19066057297617536,7942.43014,115402.99893,0.06882342931848452,35,37.5,40,315385.0,337912.5,360440.0,"rgb(208, 210, 210)"
2020Q4,平均數,9499.0,7901.93841,7999.65186,10713.35393,75.00665,79.76,74.6699,1.4318,146.96045,98.18,35_40,35~40歲,2020-10-01,9499.0,49236.0,0.19292793890649118,7999.65186,111957.1148,0.07145282257666755,35,37.5,40,332465.0,356212.5,379960.0,"rgb(208, 210, 210)"
2021Q1,平均數,7969.0,7711.37972,7861.46292,10662.31121,73.80181,79.56,73.7313,1.4376,144.18712,98.24398,35_40,35~40歲,2021-01-01,7969.0,42095.0,0.1893098942867324,7861.46292,109977.05627,0.07148275455472873,35,37.5,40,278915.0,298837.5,318760.0,"rgb(208, 210, 210)"
2021Q2,平均數,9262.0,7995.49762,8105.55733,10873.83222,75.01319,79.8,74.5418,1.43401,144.71962,97.99316,35_40,35~40歲,2021-04-01,9262.0,48367.0,0.19149420059131225,8105.55733,115360.63821,0.07026276428225733,35,37.5,40,324170.0,347325.0,370480.0,"rgb(208, 210, 210)"
2021Q3,平均數,7950.0,8037.35723,8132.24906,10907.69912,75.02187,79.81,74.5551,1.42643,147.24222,98.3135,35_40,35~40歲,2021-07-01,7950.0,41890.0,0.18978276438290761,8132.24906,112573.13015,0.07223969919965843,35,37.5,40,278250.0,298125.0,318000.0,"rgb(208, 210, 210)"
2021Q4,平均數,10091.0,8412.539,8522.99693,11395.51491,75.19622,79.88,74.7925,1.42272,143.88997,98.26994,35_40,35~40歲,2021-10-01,10091.0,52532.0,0.19209243889438818,8522.99693,115161.46104000001,0.07400910732662236,35,37.5,40,353185.0,378412.5,403640.0,"rgb(208, 210, 210)"
2022Q1,平均數,8949.0,8371.0742,8591.84177,11536.37189,74.57781,79.79,74.4761,1.44165,144.20133,98.07619,35_40,35~40歲,2022-01-01,8949.0,47668.0,0.18773600738440882,8591.84177,119336.6474,0.07199667459402752,35,37.5,40,313215.0,335587.5,357960.0,"rgb(208, 210, 210)"
2022Q2,平均數,8846.0,8515.87508,8663.62932,11606.02284,75.20422,79.84,74.6477,1.66264,141.41925,98.47489,35_40,35~40歲,2022-04-01,8846.0,46596.0,0.1898446218559533,8663.62932,121649.28679,0.07121808560173311,35,37.5,40,309610.0,331725.0,353840.0,"rgb(208, 210, 210)"
2022Q3,平均數,8393.0,8461.71786,8611.77898,11648.23972,74.60114,79.76,73.932,1.82072,141.09148,99.02153,35_40,35~40歲,2022-07-01,8393.0,45011.0,0.18646553064806382,8611.77898,114797.42741,0.07501717742543965,35,37.5,40,293755.0,314737.5,335720.0,"rgb(208, 210, 210)"
2022Q4,平均數,8301.0,8499.30225,8651.35466,11711.13673,74.35739,79.75,73.8728,1.93562,141.48772,99.54604,35_40,35~40歲,2022-10-01,8301.0,43895.0,0.1891103770361089,8651.35466,116127.6064,0.07449869095037165,35,37.5,40,290535.0,311287.5,332040.0,"rgb(208, 210, 210)"
2023Q1,平均數,7245.0,8622.09827,8844.75293,12042.8403,73.96256,79.58,73.444,2.04005,142.2383,99.57316,35_40,35~40歲,2023-01-01,7245.0,39473.0,0.18354318141514453,8844.75293,122132.77815,0.07241915777218404,35,37.5,40,253575.0,271687.5,289800.0,"rgb(208, 210, 210)"
2009Q1,平均數,917.0,3101.34569,3153.21483,4576.85387,71.81506,74.52,68.8948,1.67314,129.57757,90.52547,20_25,20~25歲,2009-01-01,917.0,28816.0,0.03182259855635758,3153.21483,55740.85857,0.056569183017519495,20,22.5,25,18340.0,20632.5,22925.0,"rgb(99,110,250)"
2009Q2,平均數,1570.0,3212.67516,3239.33376,4718.97134,70.0255,73.8,68.6449,1.59064,133.26417,91.77297,20_25,20~25歲,2009-04-01,1570.0,40034.0,0.03921666583404106,3239.33376,57426.99555,0.05640785712321668,20,22.5,25,31400.0,35325.0,39250.0,"rgb(99,110,250)"
2009Q3,平均數,1865.0,3358.35979,3393.66166,4840.12386,71.69442,74.53,70.1151,1.62961,133.69376,91.5057,20_25,20~25歲,2009-07-01,1865.0,42993.0,0.04337915474612146,3393.66166,63309.84756,0.053604009341260216,20,22.5,25,37300.0,41962.5,46625.0,"rgb(99,110,250)"
2009Q4,平均數,1560.0,3498.36795,3529.24359,4887.30897,73.21406,75.57,72.2124,1.91085,131.09426,92.06315,20_25,20~25歲,2009-10-01,1560.0,38975.0,0.04002565747273894,3529.24359,69193.52551,0.05100540208042941,20,22.5,25,31200.0,35100.0,39000.0,"rgb(99,110,250)"
2010Q1,平均數,980.0,3513.02551,3564.63469,4949.91429,72.83522,75.02,72.014,1.94718,135.73522,92.2708,20_25,20~25歲,2010-01-01,980.0,34565.0,0.028352379574714308,3564.63469,71195.47439,0.050068276397364414,20,22.5,25,19600.0,22050.0,24500.0,"rgb(99,110,250)"
2010Q2,平均數,1331.0,3545.81893,3606.88054,4959.56048,73.64843,75.07,72.7258,1.90735,133.41686,91.67869,20_25,20~25歲,2010-04-01,1331.0,40567.0,0.03280991939260976,3606.88054,73913.46928,0.04879869088996982,20,22.5,25,26620.0,29947.5,33275.0,"rgb(99,110,250)"
2010Q3,平均數,1500.0,3633.42,3683.808,5076.86533,73.4622,75.29,72.5606,1.96009,129.75262,92.17718,20_25,20~25歲,2010-07-01,1500.0,38709.0,0.038750678136867396,3683.808,75558.70212,0.048754251947704046,20,22.5,25,30000.0,33750.0,37500.0,"rgb(99,110,250)"
2010Q4,平均數,1871.0,3808.38963,3948.60609,5446.81988,73.47167,75.3,72.4937,1.96021,131.20911,92.42589,20_25,20~25歲,2010-10-01,1871.0,44185.0,0.042344687111010526,3948.60609,80276.97611,0.04918727985704643,20,22.5,25,37420.0,42097.5,46775.0,"rgb(99,110,250)"
2011Q1,平均數,1524.0,4161.84449,4225.9895,5872.95997,73.19168,75.755,71.9567,1.84626,133.44513,92.69845,20_25,20~25歲,2011-01-01,1524.0,41225.0,0.03696785930867192,4225.9895,83014.20184,0.05090682565550762,20,22.5,25,30480.0,34290.0,38100.0,"rgb(99,110,250)"
2011Q2,平均數,1689.0,3991.00947,4061.83126,5769.463,72.05718,74.65,70.4022,1.90141,136.64988,93.09984,20_25,20~25歲,2011-04-01,1689.0,41783.0,0.04042313859703707,4061.83126,83379.73135,0.04871485184990344,20,22.5,25,33780.0,38002.5,42225.0,"rgb(99,110,250)"
2011Q3,平均數,1729.0,4155.60266,4228.14922,5856.36206,72.45666,74.86,72.1975,1.98336,134.11521,93.24624,20_25,20~25歲,2011-07-01,1729.0,41320.0,0.04184414327202323,4228.14922,78362.84364,0.05395604630460039,20,22.5,25,34580.0,38902.5,43225.0,"rgb(99,110,250)"
2011Q4,平均數,1721.0,4354.21557,4406.28181,6132.71121,72.69729,75.0,71.8488,1.9738,134.62511,92.7848,20_25,20~25歲,2011-10-01,1721.0,37031.0,0.04647457535578299,4406.28181,81015.8085,0.05438792615394316,20,22.5,25,34420.0,38722.5,43025.0,"rgb(99,110,250)"
2012Q1,平均數,1113.0,4005.55526,4043.7619,5778.25157,71.7782,74.95,69.9824,1.97458,135.73801,92.54903,20_25,20~25歲,2012-01-01,1113.0,32063.0,0.03471290896048405,4043.7619,73420.03717,0.055077088705865064,20,22.5,25,22260.0,25042.5,27825.0,"rgb(99,110,250)"
2012Q2,平均數,1647.0,4423.69581,4492.97328,6299.70978,73.07503,75.39,71.3203,1.99179,133.26171,92.90424,20_25,20~25歲,2012-04-01,1647.0,42237.0,0.03899424675047944,4492.97328,91849.98095,0.04891643126682652,20,22.5,25,32940.0,37057.5,41175.0,"rgb(99,110,250)"
2012Q3,平均數,1796.0,4481.09744,4511.0078,6293.4304,72.42784,75.0,71.678,2.02028,132.97049,94.51173,20_25,20~25歲,2012-07-01,1796.0,39623.0,0.04532720894430003,4511.0078,86593.39309,0.052094133732714785,20,22.5,25,35920.0,40410.0,44900.0,"rgb(99,110,250)"
2012Q4,平均數,1970.0,4608.36294,4636.04873,6430.36548,73.11422,75.19,72.0961,2.03009,133.91489,94.7299,20_25,20~25歲,2012-10-01,1970.0,41826.0,0.04709989002056137,4636.04873,94771.26042,0.048918297693354665,20,22.5,25,39400.0,44325.0,49250.0,"rgb(99,110,250)"
2013Q1,平均數,1574.0,4588.18424,4631.4352,6488.49746,72.30769,74.91,71.3791,2.08397,135.1799,95.30707,20_25,20~25歲,2013-01-01,1574.0,41191.0,0.03821223082712243,4631.4352,98314.87018,0.04710818609148877,20,22.5,25,31480.0,35415.0,39350.0,"rgb(99,110,250)"
2013Q2,平均數,2064.0,4554.17829,4598.4157,6364.80087,72.99428,75.345,72.2475,2.0852,126.90629,94.84952,20_25,20~25歲,2013-04-01,2064.0,48581.0,0.04248574545604249,4598.4157,94539.83021,0.04863998263785331,20,22.5,25,41280.0,46440.0,51600.0,"rgb(99,110,250)"
2013Q3,平均數,2232.0,4845.11962,4885.9328,6725.69713,73.12416,75.0,72.6457,2.09275,131.54226,94.8819,20_25,20~25歲,2013-07-01,2232.0,46463.0,0.04803822396315348,4885.9328,99618.64072,0.04904637088688033,20,22.5,25,44640.0,50220.0,55800.0,"rgb(99,110,250)"
2013Q4,平均數,2391.0,5083.69302,5113.91635,7104.51359,72.84803,75.0,71.9812,2.07003,133.70207,95.35853,20_25,20~25歲,2013-10-01,2391.0,45018.0,0.05311208849793416,5113.91635,93227.94774999999,0.05485389814343522,20,22.5,25,47820.0,53797.5,59775.0,"rgb(99,110,250)"
2014Q1,平均數,1556.0,5153.18702,5212.66452,7293.84576,72.52768,74.98,71.4666,2.07748,133.34364,94.93526,20_25,20~25歲,2014-01-01,1556.0,38671.0,0.04023687000594761,5212.66452,99646.8981,0.052311357597592895,20,22.5,25,31120.0,35010.0,38900.0,"rgb(99,110,250)"
2014Q2,平均數,1943.0,5095.91354,5127.6315,7154.60525,72.39443,74.97,71.6689,2.05618,132.73058,95.64398,20_25,20~25歲,2014-04-01,1943.0,45094.0,0.04308777220916308,5127.6315,101593.88944,0.05047184952032289,20,22.5,25,38860.0,43717.5,48575.0,"rgb(99,110,250)"
2014Q3,平均數,2040.0,5236.34706,5278.20931,7322.66569,72.72443,75.0,72.0804,2.0574,135.14415,96.09474,20_25,20~25歲,2014-07-01,2040.0,40321.0,0.05059398328414474,5278.20931,100864.80354,0.052329545339438635,20,22.5,25,40800.0,45900.0,51000.0,"rgb(99,110,250)"
2014Q4,平均數,2175.0,5278.69563,5314.53977,7369.65471,72.8724,75.0,72.1138,2.04203,132.43837,95.82932,20_25,20~25歲,2014-10-01,2175.0,41774.0,0.05206587829750563,5314.53977,95832.85805000001,0.05545634219974096,20,22.5,25,43500.0,48937.5,54375.0,"rgb(99,110,250)"
2015Q1,平均數,1365.0,5166.11575,5199.44249,7386.39048,71.64209,74.77,70.3921,2.06664,134.01524,95.20556,20_25,20~25歲,2015-01-01,1365.0,33864.0,0.040308291991495396,5199.44249,98665.37968,0.052697739641435294,20,22.5,25,27300.0,30712.5,34125.0,"rgb(99,110,250)"
2015Q2,平均數,1681.0,5159.28316,5204.86972,7212.30339,72.60302,74.95,72.1665,2.05689,135.53039,95.91372,20_25,20~25歲,2015-04-01,1681.0,35852.0,0.04688720294544237,5204.86972,94445.79372,0.05510959795023468,20,22.5,25,33620.0,37822.5,42025.0,"rgb(99,110,250)"
2015Q3,平均數,1672.0,5438.80502,5455.07835,7524.74342,72.66068,75.0,72.4952,2.05322,138.59208,95.73913,20_25,20~25歲,2015-07-01,1672.0,33011.0,0.05064978340553149,5455.07835,96141.39017,0.056740165087629496,20,22.5,25,33440.0,37620.0,41800.0,"rgb(99,110,250)"
2015Q4,平均數,2057.0,5790.57851,5829.79387,8167.76714,72.05087,74.91,71.3756,1.97128,145.74498,96.67136,20_25,20~25歲,2015-10-01,2057.0,38086.0,0.05400934726671218,5829.79387,105528.38643,0.05524384544500801,20,22.5,25,41140.0,46282.5,51425.0,"rgb(99,110,250)"
2016Q1,平均數,967.0,5651.22234,5746.58014,8074.75698,71.82168,74.65,71.1672,1.92396,143.24648,95.79659,20_25,20~25歲,2016-01-01,967.0,25621.0,0.037742476874438935,5746.58014,99531.99885999999,0.05773600656893309,20,22.5,25,19340.0,21757.5,24175.0,"rgb(99,110,250)"
2016Q2,平均數,1345.0,5606.21487,5625.61784,7851.91599,72.42202,75.0,71.6464,1.81542,139.38757,96.73439,20_25,20~25歲,2016-04-01,1345.0,34763.0,0.03869056180421713,5625.61784,98440.08973,0.05714763015179953,20,22.5,25,26900.0,30262.5,33625.0,"rgb(99,110,250)"
2016Q3,平均數,1402.0,5691.13409,5702.38445,7946.28745,72.59334,74.93,71.7616,1.74076,139.42748,96.77502,20_25,20~25歲,2016-07-01,1402.0,34418.0,0.04073449938985415,5702.38445,99915.55997,0.05707203614444197,20,22.5,25,28040.0,31545.0,35050.0,"rgb(99,110,250)"
2016Q4,平均數,1744.0,5752.207,5754.52466,7950.15023,72.6583,75.0,72.3825,1.74769,142.68155,96.18544,20_25,20~25歲,2016-10-01,1744.0,37573.0,0.046416309584009795,5754.52466,107113.4935,0.05372362035787769,20,22.5,25,34880.0,39240.0,43600.0,"rgb(99,110,250)"
2017Q1,平均數,1176.0,5438.02381,5498.66327,7795.46088,71.72473,74.96,70.5367,1.7284,140.30965,96.43015,20_25,20~25歲,2017-01-01,1176.0,32531.0,0.03615013371860687,5498.66327,97135.23285,0.05660832952849611,20,22.5,25,23520.0,26460.0,29400.0,"rgb(99,110,250)"
2017Q2,平均數,1517.0,5540.35794,5585.51417,7738.20369,72.44247,75.0,72.181,1.72104,138.36139,96.0545,20_25,20~25歲,2017-04-01,1517.0,35788.0,0.04238851011512239,5585.51417,96391.69052999999,0.05794601318110113,20,22.5,25,30340.0,34132.5,37925.0,"rgb(99,110,250)"
